G,M20,C,A,z,d
0.60714047260056,-1.93914817456609,3.61060941787344,0.215924075319393,0.64,0.3829641746354
0.462588850058727,-1.64314909308113,2.96502068922002,0.0826536038870213,0.95,0.820377323391621
0.5130683600797,-1.87543390934448,3.76404634882096,0.108118315114306,0.93,0.971818870490995
0.312615494027026,-1.0872277413997,2.37010905842674,0.11773546519803,0.85,0.75635482886508
0.490730534723104,-1.78740985201807,3.29636869472648,0.138096443269033,0.86,0.776140903192588
0.536236897967118,-1.88912900234744,3.68546094370585,0.0798381457461159,0.95,0.820377323391621
0.545078802830652,-1.90826845969871,3.96647405629346,0.0643153148312066,0.93,0.971818870490995
0.494215634755675,-1.78099084290283,3.6581296668656,0.0336380789289401,0.92,0.991516213113188
0.496108422089432,-1.74325962552393,3.75750857258606,0.0996639150525224,0.98,0.218247048000167
0.809017516542474,-1.84606529507966,2.56179648411673,0.539042925757519,0.82,0.388302096758578
0.442294437754421,-1.93900057157398,3.46295722752558,0.0921287381991939,0.75,0.695706953877829
0.470092965279974,-1.24007595142806,2.49877651324158,0.190305320051843,0.75,0.695706953877829
0.509751793147594,-1.81335241590108,3.62512609157513,0.121551240117615,1.08,0.259360693107915
0.424875949526367,-1.76680065964712,2.94948894087773,0.0763614448870761,0.74,0.82172106991003
0.430747529603928,-1.45607709261907,2.52604626568252,0.103673042955674,0.75,0.695706953877829
0.51746808859629,-0.76250632451506,2.33619391815185,0.221315675013786,0.94,0.920343423592242
0.5651095035188,-1.99703078082389,4.72325396051212,0.144064335468971,0.88,0.763664564389277
0.557580610988993,-2.06031176461472,4.09423189389538,0.136434490577985,0.98,0.218247048000167
0.462753689741431,-1.45994322484801,2.85570330294714,0.170272285576226,1.11,0.144423126649965
0.552572370230558,-1.38608065912364,3.42115184175675,0.173665287636039,0.72,0.861063257774717
0.591697302565361,-1.99479996193876,3.39895468176462,0.204034499314047,0.69,0.794169194681158
0.456391669333161,-1.25364939392804,2.98085512534961,0.155274643313981,0.95,0.820377323391621
0.349565109845429,-1.53720997403729,2.75784389210648,0.176125983907025,0.87,0.769764966913736
0.439825084278773,-1.12970281301756,2.66813325742354,0.190528126880169,1.02,0.128154827908827
0.447796308024803,-1.30781587594085,2.64862711601967,0.257153354830455,1.05,0.228406373526592
0.44492113241888,-1.42144642766626,3.00788091979185,0.168069489154653,0.748,0.731157969420745
0.508529163861871,-1.82045248864736,3.31519682474211,0.107881107030776,0.87,0.769764966913736
0.568994078147149,-1.93148342227594,3.7481222435912,0.187019308818051,1.08,0.259360693107915
0.459552762645227,-1.65455786078321,3.12351779542266,0.0685917341624976,1.07,0.282156038795927
0.488320294394787,-1.85873697728053,3.39863302055445,0.138524456638639,0.73,0.862375774453322
0.52220453098092,-2.12016292275691,3.51639854525764,0.164558853103411,0.87,0.769764966913736
0.432572354499264,-1.32444204214655,3.689369965302,0.125264926459798,1.07,0.282156038795927
0.537651322276694,-1.81356812183918,4.11971685651723,0.143580784773846,0.71,0.815131481071695
0.437947738931087,-0.691729527063284,1.99551421180628,0.229693525438122,0.95,0.820377323391621
0.481183635040142,-1.72253418526238,2.9300426271907,0.100409469072855,0.7,0.822190484893515
0.401900858223661,-1.59994876027696,2.56122119857434,0.100678500641806,0.96,0.59301078819364
0.562224612213735,-2.30330014303992,4.18409568463175,0.128134555514183,0.87,0.769764966913736
0.456569071260893,-1.2190335154988,2.18623430068272,0.214756683149985,0.94,0.920343423592242
0.353439039373858,-1.07989024137181,2.79368584472706,0.0463475262985378,0.66,0.446124740344437
0.524685191752665,-1.9868604974721,3.62775478444753,0.0836126740524121,0.62,0.547888159129644
0.486297685444673,-1.18627532533133,2.91181804767009,0.0731144940431692,0.62,0.547888159129644
0.449251384342688,-1.08025778327797,2.89092452353769,0.101296063612318,0.65,0.338681304747934
0.48110773084866,-2.00694479134073,4.04283767003216,0.163934646723322,0.77,0.465239147470381
0.450137360617668,-1.5827118695454,2.7245696362809,0.178357945392478,0.94,0.920343423592242
0.241599712813926,-0.842676710924422,2.02535881888127,0.160107045182117,1.07,0.282156038795927
0.301904844398633,-1.50434430121627,2.80342783301604,0.124350642396898,0.73,0.862375774453322
0.543488087903053,-1.9627213939183,3.44955791269805,0.17142730597286,0.73,0.862375774453322
0.523454815093949,-2.16791691315604,4.46525929211701,0.0744567745746197,0.76,0.550742988622657
0.502421287109681,-1.96359202237093,3.6276456418271,0.127523540888906,0.93,0.971818870490995
0.520657572540904,-2.0117265928065,3.88793746132489,0.118248968175359,0.92,0.991516213113188
0.464304249958598,-2.02607718898895,3.54586102438391,0.302158090134572,0.76,0.550742988622657
0.526845073983509,-1.95763648604139,3.94235685985965,0.0573212689837955,0.75,0.695706953877829
0.458375097049771,-1.61426692244902,2.76060230293904,0.0635713762322449,0.85,0.75635482886508
0.472611200187413,-1.25718347723016,3.08446536469453,0.082108787582244,0.61,0.545288746582964
0.456402153980774,-1.6576170797256,3.29998311691642,0.174104229801089,0.7,0.822190484893515
0.308091888904125,-1.21483793037341,2.73225691157917,0.0995245756030634,0.94,0.920343423592242
0.358173750857513,-1.04215613086756,2.30038179670183,0.120172382537056,0.9,0.607420058926763
0.484458249063761,-1.8582724837358,4.02974516480233,0.0981487520243512,0.74,0.82172106991003
0.447825924747048,-1.82116227441561,3.98483531211951,0.110260380757074,0.83,0.483552632460407
0.414566330929364,-1.52166955051148,2.78196568342248,0.191317240585212,1.09,0.221170087151215
0.442820362011338,-1.31426733368377,2.47634833902977,0.188701532976629,0.93,0.971818870490995
0.366866679430108,-1.33275411315727,3.44595208917098,0.127961957368978,1.05,0.228406373526592
0.351641608153105,-1.98557000415973,3.17668548474217,0.0752370539707199,0.96,0.59301078819364
0.395205586244107,-1.37784135346798,2.37580502750801,0.125464395439229,1.08,0.259360693107915
0.793503063307512,-1.70055602975756,3.86352939316923,0.495641012927613,0.7,0.822190484893515
0.440293173461472,-1.49249200804876,3.27903546315192,0.130210743838397,0.75,0.695706953877829
0.478519767436577,-1.34217331541369,2.79964318426301,0.164680283058423,0.87,0.769764966913736
0.470633358136943,-1.26800373724092,3.38736762548503,0.186387089014471,0.89,0.701951526087772
0.458770168224957,-1.71967203349058,3.27372471086112,0.135822639417216,0.88,0.763664564389277
0.813359451983725,-1.6806130145566,3.60865287551801,0.105399380982072,0.6,0.547575159546733
0.545246676632807,-1.63041700409853,3.06827894769683,0.340596678536527,0.84,0.646359669315922
0.199428812048571,-0.802461470131184,2.19688160863626,0.0136716950055732,1.07,0.282156038795927
0.399065785098374,-1.58655490654977,2.52421222115371,0.106491239068182,0.75,0.695706953877829
0.490026164059498,-1.54218973880109,3.0254912440598,0.190442395688993,0.9,0.607420058926763
0.57707014667324,-1.52310811419395,3.11163450344628,0.124426514505132,0.85,0.75635482886508
0.539194940228404,-1.88467900539473,3.85390000555937,0.186370312154016,0.85,0.75635482886508
0.534491408158264,-1.88030676299815,4.93204220834684,0.107465858763707,0.84,0.646359669315922
0.49510494284972,-1.80953402236871,3.98932545547491,0.0603817988533177,0.86,0.776140903192588
0.480805324621414,-1.72934054078902,3.74160597791913,0.0177565075689097,0.93,0.971818870490995
0.530065005241906,-2.00420309019657,3.79038896864782,0.168151549955281,0.85,0.75635482886508
0.516446966878787,-1.7527272630889,3.46791296029533,0.173769724694265,0.83,0.483552632460407
0.465074123284753,-2.09906397963983,3.65235587625549,0.179342648995925,0.86,0.776140903192588
0.400381287474061,-1.66933261934169,2.82006327198595,0.0923993987650536,0.72,0.861063257774717
0.485066581778654,-1.55695196221497,3.94637939860352,0.353817583194429,0.85,0.75635482886508
0.496603444594278,-1.78603001729038,3.48689402424265,0.115026898378087,0.72,0.861063257774717
0.511045925631632,-0.989241751237053,3.41539911040845,0.164730884167193,1.07,0.282156038795927
0.412567334151526,-1.20690610090162,3.08024673354419,0.0845186962332599,0.71,0.815131481071695
0.64198616322934,-3.22075354012546,3.81727742731606,0.100600893260023,0.6,0.547575159546733
0.788545105347823,-1.49771386208762,3.28608213911121,0.238855870984389,0.6,0.547575159546733
0.504492779595987,-2.06389253462329,4.24843668417396,0.0983078398621892,0.7,0.822190484893515
0.493891565815177,-1.77233994469272,2.8848262544377,0.104306906494266,0.948,0.84425900700652
0.478044094094052,-1.67994763279313,3.01388866760507,0.140764667999561,0.96,0.59301078819364
0.512000596297868,-1.81594189530706,4.01199378450412,0.0795654922673083,0.61,0.545288746582964
0.488941798107319,-1.03566965902063,2.45273738309924,0.240178332740737,1.02,0.128154827908827
0.794917831523912,-1.60108932717021,3.33298427531493,0.425925812557095,0.71,0.815131481071695
0.483350445493014,-1.82206277527508,3.27046451913997,0.0796694426390923,0.62,0.547888159129644
0.471744641040563,-1.30407376605742,2.847992996391,0.127081112268934,0.95,0.820377323391621
0.327077413521105,-0.701073649071869,2.30726586612309,0.187100618642621,0.9,0.607420058926763
0.540048989209692,-1.98417362237733,4.06157882495632,0.1145211298056,0.729,0.863029399926998
0.374769003480497,-1.05876132841936,2.16822707048248,0.161536889560474,0.77,0.465239147470381
0.535531813791272,-1.81390192796092,3.20466226626638,0.14065187639523,0.86,0.776140903192588
0.452758978301356,-1.70775039033543,2.99522988876412,0.133358445649575,0.626,0.539274715198682
0.513918625894951,-2.14068228134095,3.67269963459483,0.152838809603215,0.77,0.465239147470381
0.53635700761888,-2.05577718426299,4.02874457870282,0.0875898468605163,0.74,0.82172106991003
0.474341610517036,-1.35736512785961,2.56953700101765,0.154351255779804,0.729,0.863029399926998
0.503113746530754,-1.76671026249157,3.31503363176496,0.0610370392243469,0.78,0.371988342285681
0.52771887677337,-1.99381353246182,4.17313314395222,0.081133037574347,0.72,0.861063257774717
0.572909802971648,-2.17205372260884,4.611020615133,0.0394673503373513,0.83,0.483552632460407
0.491475354809693,-1.7654672280575,4.40061925895596,0.163499093820262,0.88,0.763664564389277
0.520631026803745,-1.96799184400576,3.41304232060029,0.209182584838605,0.93,0.971818870490995
0.452225060339486,-1.76952289867132,3.42649205066301,0.141149523212751,0.94,0.920343423592242
0.587291348175059,-1.79574565638546,3.53128620392011,0.135909971108355,0.78,0.371988342285681
0.531457184731987,-2.07112773695589,3.98363974601458,0.174498212085203,0.61,0.545288746582964
0.506132576742395,-2.00055160944327,4.0179823455975,0.261824965657865,0.61,0.545288746582964
0.468711488017927,-1.69495577959779,3.04326097693029,0.159932970292737,0.92,0.991516213113188
0.604999701196517,-1.76516124818121,3.9158486073097,0.134442417386379,0.87,0.769764966913736
0.208989916285491,-1.48096861141424,2.3584857026135,0.117325441426164,0.6,0.547575159546733
0.272244963492721,-1.52089758962955,2.63030276137955,0.0981480347101571,0.61,0.545288746582964
0.432537924607505,-2.23489428907857,4.0531669641131,-0.0139873163875034,0.6,0.547575159546733
0.761686164471953,-1.73088728756431,3.14698927179718,0.350354034759814,0.6,0.547575159546733
0.416053677734128,-1.54144269054387,2.51856116414198,0.0755290628715296,0.9,0.607420058926763
0.546658202564318,-2.48342283077024,4.57795334941218,0.136670435537805,0.671,0.628761561888919
0.422882071790241,-1.24307882807491,2.43235608718823,0.158382220494097,1.07,0.282156038795927
0.458675416557079,-1.69552127439573,3.04075231527783,0.0498791725297407,0.66,0.446124740344437
0.446584209668302,-1.36449477482842,3.32755554062788,0.279524106073731,0.93,0.971818870490995
0.528073862599162,-1.90005381974531,3.31184749768591,0.0691696625100527,1.05,0.228406373526592
0.357931755261579,-1.29168966523207,2.99240628920326,0.117115225176101,0.86,0.776140903192588
0.476259076582285,-1.88099367509331,3.51239927476817,0.165396607891803,0.84,0.646359669315922
0.528836263612888,-1.97876760188192,3.87563375919774,0.166759644845277,0.83,0.483552632460407
0.507443231749883,-1.95751328383129,3.72720854910724,0.0821546279428827,1.07,0.282156038795927
0.481398420571082,-1.05280996439431,2.55462002957563,0.311946453072227,1.04,0.203640019444397
0.537377559505057,-1.7905466478198,3.61974993903413,0.162789019234019,0.6,0.547575159546733
0.566451144960992,-1.52921645383252,3.86259146079704,0.19917407163826,0.71,0.815131481071695
0.556910941250542,-1.61425845215867,3.60446534737702,0.411777249411656,1.101,0.185738307784855
0.759059409491957,-1.39682154022606,2.98386323899235,0.455000102837407,0.6,0.547575159546733
0.438600006402955,-1.71903466764857,3.06397698221417,0.218094444756054,0.84,0.646359669315922
0.398189283083687,-1.57759908754525,2.57905068928973,0.0967252108881524,0.75,0.695706953877829
0.556004680481317,-1.70353703841512,3.64099040787331,0.115947228783009,0.92,0.991516213113188
0.335365819047382,-1.65899994239176,3.20007771556655,0.0409949684131861,0.67,0.616042174895359
0.498815816612576,-1.96167625951383,3.88562826807021,0.0558843160363253,0.64,0.3829641746354
0.481009746804267,-2.01659018619615,3.61994357814826,0.0559489930688426,0.85,0.75635482886508
0.50497039866649,-1.52670838016411,4.04955802089441,0.109007324443555,0.88,0.763664564389277
0.476237963766332,-1.83349117977698,3.04445933418494,0.118423821247402,0.929,0.974061581638071
0.19126973027589,-1.08250959521438,2.38081807680662,0.0722170260496075,0.94,0.920343423592242
0.455684010353958,-1.40704813400754,2.81102370836235,0.16430665700175,0.93,0.971818870490995
0.564174568012628,-1.92214271376276,3.75249640220115,0.208906996976125,1.09,0.221170087151215
0.602328218491074,-1.71223977532194,3.40375117314369,0.151086977140911,0.77,0.465239147470381
0.498653383272263,-1.95304861096973,3.69306581291044,0.112493799519775,0.73,0.862375774453322
0.303300166559208,-0.939188963592337,2.64308889180584,0.163753686126257,1.07,0.282156038795927
0.514094594035095,-1.74176852094998,3.94517132333119,0.118519725131883,0.87,0.769764966913736
0.410259136090975,-1.2368732741127,2.35855455987395,0.127520917180058,1.06,0.258159988824706
0.504837549354766,-1.74653231954601,3.01119639713117,0.124481456198992,0.938,0.936448180057592
0.239937611259594,-1.06086970988955,2.57629155120189,0.0780575309697965,0.8,0.304842242863277
0.278271015245362,-1.44654252133106,2.61866954472164,0.0996609964315008,0.73,0.862375774453322
0.547358179195879,-1.8307574116534,3.45440365485419,0.159396123881293,0.93,0.971818870490995
0.507048282597885,-1.87518357431956,3.547728818558,0.0859406025917712,1.01,0.121105248049311
0.430463911063977,-1.83283683215711,3.26679609903337,0.100312554761827,0.7,0.822190484893515
0.190498070796398,-1.56524351595807,2.35702461819624,0.0914095831022135,0.7,0.822190484893515
0.779335895484083,-1.53220780150544,3.84605085961804,0.450894600834044,0.74,0.82172106991003
0.493134042373397,-1.48769334955812,2.86596588715648,0.226843904503343,0.918,0.994909727867913
0.506620527591487,-1.87532269666564,3.78264253714759,0.0291743974332402,1.09,0.221170087151215
0.529183042508457,-1.93417325334911,3.56144189870079,0.16181946295778,1.06,0.258159988824706
0.202013129087624,-0.860190166349546,1.81716355235873,0.233478270280599,0.96,0.59301078819364
0.623248567532814,-1.87195731399091,4.04608276115244,0.0357368021105135,0.69,0.794169194681158
0.537076170695321,-1.99359189276051,3.41396400835811,0.153046872769389,1.09,0.221170087151215
0.478186789942107,-1.9877310317437,3.64433782031148,0.179091766738993,1.05,0.228406373526592
0.798440250474532,-1.6417885830966,3.35470464071797,0.391797293055605,0.6,0.547575159546733
0.447589320185833,-1.39854538438227,2.46956018532733,0.166807736710582,1.05,0.228406373526592
0.440009703684816,-1.47254408098365,2.57900418522086,0.0729571524934629,0.87,0.769764966913736
0.489322611483555,-1.89408811233978,3.52541212806393,0.1623986359893,0.74,0.82172106991003
0.502762821517359,-1.89524323006371,4.13035236634109,0.0585618113095067,0.63,0.489983722015378
0.502728487133589,-1.87728769400114,3.92658037048492,0.14125038758784,0.75,0.695706953877829
0.548759739737433,-1.86391109077736,3.65682402898444,0.129334360884669,0.67,0.616042174895359
0.519695285317653,-1.87774176041976,4.16646659273535,0.0899332850981938,0.7,0.822190484893515
0.524539394361904,-1.89203124165182,4.42838056259483,0.031337926161465,0.86,0.776140903192588
0.432401794494189,-1.02862801003416,3.47338023961659,0.23531615893037,1.12,0.093129995275812
0.49886038709506,-2.44831604478866,4.80955240463216,0.159538772128326,0.84,0.646359669315922
0.498652251637662,-1.82393805944414,3.53871567305991,0.17778790451049,0.95,0.820377323391621
0.421355976991842,-1.20256844699884,2.36450095679113,0.226735100441475,0.9,0.607420058926763
0.480060775688276,-1.77268113286944,2.88915244586519,0.119274810282103,0.85,0.75635482886508
0.496416810439625,-1.98947584574089,3.15842163208915,0.0744830531540211,0.62,0.547888159129644
0.507040948691292,-1.7713972404978,3.00318510468868,0.541496686125013,1.09,0.221170087151215
0.523441318297153,-1.98748699894293,3.92843604485849,0.0255637506907204,0.75,0.695706953877829
0.513995980060394,-1.9403096651756,3.45410266737793,0.069876231292999,0.71,0.815131481071695
0.493711618836296,-1.79398531100487,3.01087079345914,0.148044791445271,1.04,0.203640019444397
0.816376444650484,-1.81044179050405,3.96407643607133,0.474504588227325,0.6,0.547575159546733
0.448952974466784,-1.27605972564855,2.5755843840458,0.139600527632131,0.74,0.82172106991003
0.517174419123019,-1.90554797203535,4.3860149689666,0.113255910492758,0.74,0.82172106991003
0.48299215560487,-1.50091967987545,3.2649827093592,0.198915536922985,0.797,0.308245987046249
0.819040878414307,-1.70894719638183,3.13169866891481,0.311382269029694,0.79,0.309210050845135
0.417710868930976,-0.780121509370811,2.02022980804835,0.0909365073562135,0.75,0.695706953877829
0.454302538244577,-0.858302348776685,2.61688046937838,0.187080491850048,0.94,0.920343423592242
0.520127602483654,-1.54260177462007,1.69628659760223,0.414745483252832,1.11,0.144423126649965
0.439771410016492,-2.00839025833086,3.71410445366624,0.160911600384274,0.77,0.465239147470381
0.344432792497007,-1.3351698375479,2.54322768693271,0.239640017375091,0.62,0.547888159129644
0.276095053957109,-1.08176375189282,2.64679947181141,0.155400183254087,0.7,0.822190484893515
0.521782216544371,-2.13782731965383,4.22261926595837,0.0402385649945769,0.69,0.794169194681158
0.796027668304184,-1.53434765682117,3.8152011944397,0.216755181533309,0.62,0.547888159129644
0.422852177854554,-1.33373341868913,2.28071922197011,0.131174858907176,0.93,0.971818870490995
0.414003043375188,-1.48083833872037,2.74085038221633,0.149723649819886,1.05,0.228406373526592
0.539152490105425,-2.17622334576132,4.47213636565743,0.145747253555236,0.87,0.769764966913736
0.424768707724624,-1.62091371235774,2.6602778399631,0.1233982190596,0.7,0.822190484893515
0.534014138400585,-2.19003332341429,4.27572584924636,0.0683248864848301,0.68,0.698688438927053
0.45814318302323,-1.72420754857917,3.30879715940344,0.185633444325334,0.79,0.309210050845135
0.512157128575875,-1.67212634227993,2.79682497817483,0.142124816104757,0.8,0.304842242863277
0.434885287158684,-1.54856271280578,2.93227804344727,0.223250930650856,0.891,0.690524873454195
0.372901061389439,-0.780399656976568,1.85261430306776,0.310697079604661,0.87,0.769764966913736
0.262912872937114,-1.10462410943274,2.29707188082686,0.249385029945157,1.05,0.228406373526592
0.529420932413531,-2.01075236620711,3.88359208650139,0.0300221941583167,0.6,0.547575159546733
0.497003229004296,-2.0735559980079,4.04965917694046,0.140465728853572,1.05,0.228406373526592
0.55797347219177,-2.15050758002395,4.03220718758456,0.111579431937789,1.05,0.228406373526592
0.531207959498099,-1.68316834813887,3.86510131732461,0.0787110430839681,0.89,0.701951526087772
0.486304706723693,-1.73183584444588,3.49308355181997,0.076694889559142,0.72,0.861063257774717
0.44144661123621,-1.58302962315048,2.8665601441061,0.162059462010435,0.939,0.928395801824917
0.513213884474177,-1.86220519589585,3.79424998932159,0.204329342695152,0.89,0.701951526087772
0.478161315839676,-1.58421162720943,3.20339212339799,0.194261511520832,1.1,0.191499338530447
0.26397712072384,-1.09008898108233,2.12826368117604,0.296439632036518,1.1,0.191499338530447
0.40167087765776,-1.66360390631138,3.59087720057525,0.137359555893826,0.75,0.695706953877829
0.360068327414353,-1.69037989733641,2.94625936501812,0.129127318976032,1.096,0.214543461512817
0.549383893487974,-1.86215752568072,4.12801321000471,0.195397883345163,0.89,0.701951526087772
0.254532532935423,-1.38695238138173,2.56309806558867,0.106533301744767,0.87,0.769764966913736
0.417146258382839,-1.15128402070445,2.48976063997826,0.105180801621365,0.93,0.971818870490995
0.392903599274818,-1.14115492555739,2.30315884402082,0.19466741092851,0.9,0.607420058926763
0.450140129430933,-1.52121086464273,2.44020829056613,0.168973205602159,0.9,0.607420058926763
0.509012627375336,-1.80381959672823,3.30736517175873,0.121968321617923,0.87,0.769764966913736
0.3433680758748,-0.948611771680701,3.14708850563198,0.213246865855663,0.9,0.607420058926763
0.558802227288905,-2.14079628124459,3.80667607816862,0.0838348423930456,0.68,0.698688438927053
0.549417726422352,-1.6915958010585,3.45697352722128,0.0866200417302146,0.9,0.607420058926763
0.336772009098863,-1.21695791692106,3.35878788762058,0.187883686210485,0.61,0.545288746582964
0.359843640862904,-1.84966195199118,3.57102225959217,0.0703012864526858,0.891,0.690524873454195
0.432443750502923,-1.24273672207813,2.49566763748478,0.180097033162988,0.87,0.769764966913736
0.544451657006034,-2.03547514218035,3.50776236947194,0.18348723889961,0.87,0.769764966913736
0.523584370978939,-1.77243432829779,3.5306107297333,0.240679016610376,0.89,0.701951526087772
0.348939103716194,-1.02795497303733,2.69524182176313,0.19192118352279,0.89,0.701951526087772
0.370024976294193,-0.787512127799213,2.05599576540626,0.143439397041517,0.9,0.607420058926763
0.526538945159167,-1.89008421983662,3.74648593349751,0.196538480934939,0.6,0.547575159546733
0.447686667809155,-2.0704237887827,3.8085166747715,0.101937538452906,0.89,0.701951526087772
0.537204909995058,-2.07573785812041,3.92230392235951,0.22515523968122,0.6,0.547575159546733
0.537937526355777,-1.9988144578595,3.63949503075409,0.0943101880126284,0.93,0.971818870490995
0.469865590211276,-2.01906218273971,4.19905301624698,0.242713261990062,0.91,0.785010927466818
0.477351465398011,-2.04261220208514,3.84510866095419,0.079326475912451,0.88,0.763664564389277
0.413506315563905,-1.91646523511825,3.66973359420171,0.00939819292371337,0.68,0.698688438927053
0.51907662263157,-2.04520288832142,2.93883984442758,0.168394678624314,1.04,0.203640019444397
0.530109710678894,-2.02708804214618,4.028572141898,0.0645522278892741,0.87,0.769764966913736
0.519911438986526,-2.00588237682198,3.64113121220071,0.121090830893259,0.91,0.785010927466818
0.435685024901511,-1.71352733387775,2.81355656548444,0.0660748220518339,0.62,0.547888159129644
0.526328483911477,-1.6113612162304,3.63502072544441,0.326507997551606,0.91,0.785010927466818
0.470491435722804,-1.42876977061124,2.54679050430288,0.133120232092003,0.84,0.646359669315922
0.495096145053032,-1.46460656801781,2.62398238593442,0.161098197258546,0.79,0.309210050845135
0.218462348095438,-1.51655157270049,2.48321113995391,0.0471710490365835,0.62,0.547888159129644
0.511127847180024,-1.88398239492788,3.37327110732541,0.115450973018755,0.92,0.991516213113188
0.501206753969248,-2.11461591571475,3.52545354940586,0.104313841393108,0.84,0.646359669315922
0.429427790244926,-1.68378583391597,3.68375859994614,0.231119048317998,0.87,0.769764966913736
0.549426267884165,-1.75579485488549,2.80435238774875,0.191649190232335,0.9,0.607420058926763
0.440996901649548,-1.87933135875282,3.26825052866323,0.150267496380371,0.94,0.920343423592242
0.512656315318378,-0.741137398817474,1.60718485569312,0.494285186107123,0.76,0.550742988622657
0.351893449502168,-1.38926412270511,3.89299092059552,0.138572483324408,1.09,0.221170087151215
0.477070138233914,-1.33709965930387,2.86618394906406,0.155463691963712,0.893,0.667671568187043
0.450230413028309,-1.35774192738139,2.94808001582597,0.169978802788143,0.86,0.776140903192588
0.554909812361921,-2.02314181286189,3.63933434273881,0.111463117206772,0.92,0.991516213113188
0.537083147963436,-1.71014275623679,3.76165603521428,0.0511238391083816,0.67,0.616042174895359
0.535459056192099,-1.96500076436344,3.8380156716505,0.0491021416428559,0.87,0.769764966913736
0.528481316348943,-1.71078527019269,3.63938629623944,0.127637500348754,0.89,0.701951526087772
0.524961794798513,-1.84764840224845,4.1434757767952,0.186159282027029,0.85,0.75635482886508
0.46034005919793,-2.15532551315994,3.95239285167626,0.0703632106892289,0.9,0.607420058926763
0.402329377149624,-1.51808698921929,3.34271270093187,0.143154981549594,0.726,0.864990276348025
0.823991150650152,-1.84586597753176,3.65791768561787,0.191769063442475,0.61,0.545288746582964
0.295533515500956,-1.260880048181,2.62680146855007,0.110912913737617,0.65,0.338681304747934
0.475062650539192,-1.38561856895224,2.92494290825431,0.138958036554345,0.72,0.861063257774717
0.522325432292307,-1.67843810559634,3.76719013557004,0.302702042708234,0.89,0.701951526087772
0.786814300871007,-1.70327922403994,3.75009124284884,0.186597780841636,0.79,0.309210050845135
0.559408231337091,-1.91850023125356,2.87974603687337,0.219338841802662,0.88,0.763664564389277
0.541090624245465,-0.913532726644329,2.08317433731739,0.392667395167086,0.9,0.607420058926763
0.467431271268417,-1.5877469472066,2.68235554413945,0.0832228890188857,0.69,0.794169194681158
0.377648640406728,-1.45111751113445,2.75592349548584,0.114132604313302,0.89,0.701951526087772
0.219846129487377,-0.838529066341706,2.07879427091576,0.141394105460744,0.914,0.957002185493364
0.578167342159129,-2.25769163647946,4.49114848110354,0.0767445948858853,0.62,0.547888159129644
0.555593633155483,-2.17789401103841,4.31899964368595,0.0979245393256112,0.83,0.483552632460407
0.18798919203761,-0.945023786634019,2.08617188954576,0.0999505899863168,0.88,0.763664564389277
0.502761814340736,-1.6679399521059,3.10212619425386,0.192129965323389,0.88,0.763664564389277
0.259715889866796,-1.76575684579781,2.56109207402146,0.064288793454685,0.89,0.701951526087772
0.418239982511336,-1.22192740421394,2.30754392215566,0.209846198773704,0.92,0.991516213113188
0.569426905915313,-2.21217657198706,4.05285662501144,0.204788914274194,0.84,0.646359669315922
0.554238086372516,-2.26745850981776,4.34674665519028,0.088850419764018,0.91,0.785010927466818
0.480076297977272,-1.6833305296341,3.43400868579389,0.115670184854987,0.92,0.991516213113188
0.379320709142673,-1.41143536634707,4.57121891198889,0.206230251686446,0.91,0.785010927466818
0.252459235828916,-1.89721245591713,2.57613991370888,0.0338029603394103,0.72,0.861063257774717
0.485624652987142,-1.47016147448166,3.26801317417827,0.210943273211332,0.89,0.701951526087772
0.535005118521667,-1.86117655008513,2.8809187385884,0.447907995335908,0.83,0.483552632460407
0.351711303914583,-0.959172599271977,3.2182832879317,0.200367130565435,0.9,0.607420058926763
0.538608664871121,-1.81123613835888,3.97934912075347,0.0883562925900027,0.92,0.991516213113188
0.488700446099602,-1.93486693007829,3.29739967613938,0.120626211059973,0.86,0.776140903192588
0.509722835438509,-1.54630322348872,3.00641644456414,0.163867683970307,0.86,0.776140903192588
0.4422470790097,-1.62086904010832,3.23196624873887,0.0891222174993563,0.87,0.769764966913736
0.45417070244372,-1.73873796376279,3.7136823475804,0.155462156038929,0.92,0.991516213113188
0.499828271292581,-1.72395115742491,3.00169697014688,0.0881891866336521,0.87,0.769764966913736
0.25868863796124,-1.33438940142148,2.51431896446911,0.0900584419635489,0.6,0.547575159546733
0.370410094954545,-1.76261724511234,3.03090506617243,0.087760071870873,0.86,0.776140903192588
0.511291347897136,-2.27992521500615,4.24290623825138,0.0689673776489857,0.71,0.815131481071695
0.453946060226369,-1.75874867623335,3.31480993122717,0.157220763642288,0.72,0.861063257774717
0.463919723096204,-1.31531964663278,2.4797332211297,0.143696909788036,0.99,0.145966249528063
0.509622406815621,-1.69976006618128,4.19003233630469,0.162349930750053,0.727,0.864336650874349
0.301405003912142,-0.807181011565103,2.55200349985574,0.0971519039323039,0.93,0.971818870490995
0.414421000201783,-1.13957035357493,2.56917333217929,0.111978369321045,0.85,0.75635482886508
0.226491117059999,-0.98548575099388,2.47596593504312,0.0810839280642004,0.61,0.545288746582964
0.512621986657327,-1.87826837512093,3.38104096759739,0.0614689926801162,0.838,0.612218158782469
0.521673594201118,-1.84412697653093,3.07780911817011,0.151306262510117,0.69,0.794169194681158
0.468589945510747,-1.91942102083637,3.81473529177227,0.166710080722268,0.936,0.95255293652294
0.32366424036118,-1.23705834374875,2.59952934560859,0.0877540103307155,0.89,0.701951526087772
