ra,dec,signal.noise,mag.u,mag.g,mag.r,mag.i,mag.z,log.g,metallicity,temperature,velocity.los
259.722791666667,57.9738888888889,7.5,20.51296043396,19.0347690582275,18.3468170166016,18.0203990936279,17.8591117858887,1.2,-2.23,4811,-290.8
259.526166666667,58.0320555555556,5.9,20.6165904998779,19.2260875701904,18.6219158172607,18.3482265472412,18.1803760528564,2.9,-1.24,5963,-299.2
259.526166666667,58.0320555555556,5.6,20.6165904998779,19.2260875701904,18.6219158172607,18.3482265472412,18.1803760528564,2,-1.61,5172,-299
259.526166666667,58.0320555555556,6.2,20.6165904998779,19.2260875701904,18.6219158172607,18.3482265472412,18.1803760528564,3,-1.5,5250,-298.7
259.526166666667,58.0320555555556,9,20.6165904998779,19.2260875701904,18.6219158172607,18.3482265472412,18.1803760528564,2.7,-1.74,5280,-298.8
259.839375,57.9271111111111,5.9,20.8223400115967,19.1502532958984,18.4301815032959,18.1368865966797,17.9723701477051,2.6,-1.67,5545,-303.8
259.839375,57.9271111111111,5.3,20.8223400115967,19.1502532958984,18.4301815032959,18.1368865966797,17.9723701477051,1,-1.89,4835,-304.2
259.839375,57.9271111111111,5.2,20.8223400115967,19.1502532958984,18.4301815032959,18.1368865966797,17.9723701477051,1.6,-2.18,4713,-303.4
259.839375,57.9271111111111,6.5,20.8223400115967,19.1502532958984,18.4301815032959,18.1368865966797,17.9723701477051,1,-1.73,4894,-304.8
259.706583333333,57.9168611111111,1.9,21.4232540130615,20.0093059539795,19.3776016235352,19.1063327789307,18.8556632995605,1.6,-1.32,5100,-289
259.706583333333,57.9168611111111,2.6,21.4232540130615,20.0093059539795,19.3776016235352,19.1063327789307,18.8556632995605,3,-1.87,5053,-292.9
259.940625,57.9077222222222,5.2,20.887565612793,19.3912315368652,18.6300640106201,18.31618309021,18.1514911651611,1.2,-2.66,4632,-296.4
259.909166666667,57.8974722222222,5,21.3266716003418,19.9186248779297,19.1442623138428,18.8493137359619,18.6503620147705,4,-1.51,5975,-292.9
259.77325,57.8995,6.9,20.7483024597168,19.2656726837158,18.6325874328613,18.3416576385498,18.2099609375,2.5,-2.37,6151,-290.7
259.77325,57.8995,4.6,20.7483024597168,19.2656726837158,18.6325874328613,18.3416576385498,18.2099609375,1.6,-2.13,4994,-287.4
259.409125,57.9116111111111,12.4,19.3017539978027,17.8239631652832,17.3170776367188,17.1356220245361,17.0507965087891,4.7,-0.29,5569,-1.3
259.409125,57.9116111111111,12.9,19.3017539978027,17.8239631652832,17.3170776367188,17.1356220245361,17.0507965087891,4.8,-0.41,5523,-1.4
259.409125,57.9116111111111,20.8,19.3017539978027,17.8239631652832,17.3170776367188,17.1356220245361,17.0507965087891,4.6,-0.35,5531,-1.4
259.409125,57.9116111111111,11.4,19.3017539978027,17.8239631652832,17.3170776367188,17.1356220245361,17.0507965087891,4.5,-1.19,5679,-1
259.274875,57.9926388888889,4.4,21.0493011474609,19.7038269042969,19.0608444213867,18.788595199585,18.6255474090576,2.6,-1.91,5711,-275.6
259.274875,57.9926388888889,8,21.0493011474609,19.7038269042969,19.0608444213867,18.788595199585,18.6255474090576,3.4,-3.14,5525,-276.5
259.274875,57.9926388888889,4.5,21.0493011474609,19.7038269042969,19.0608444213867,18.788595199585,18.6255474090576,1.2,-2.53,4811,-274.6
259.274875,57.9926388888889,4.7,21.0493011474609,19.7038269042969,19.0608444213867,18.788595199585,18.6255474090576,1.4,-2.54,5129,-273.8
259.593041666667,57.8963888888889,2.3,21.3768196105957,20.0347843170166,19.3807277679443,19.1086921691895,18.878812789917,1.9,-1.88,4729,-283.7
259.593041666667,57.8963888888889,3.2,21.3768196105957,20.0347843170166,19.3807277679443,19.1086921691895,18.878812789917,2.3,-1.96,4964,-285.7
259.248625,57.826,4.6,21.8599967956543,20.1453857421875,19.5605411529541,19.2549991607666,19.1506481170654,1.8,-3.03,5118,-300.3
259.248625,57.826,4.9,21.8599967956543,20.1453857421875,19.5605411529541,19.2549991607666,19.1506481170654,2.7,-2.9,5213,-298.1
259.248625,57.826,3.3,21.8599967956543,20.1453857421875,19.5605411529541,19.2549991607666,19.1506481170654,4.1,-2,5154,-301.3
259.248625,57.826,2.3,21.8599967956543,20.1453857421875,19.5605411529541,19.2549991607666,19.1506481170654,3.8,-2.27,5215,-303.2
259.248625,57.826,4.2,21.8599967956543,20.1453857421875,19.5605411529541,19.2549991607666,19.1506481170654,4.6,-1.41,6401,-298.8
260.050333333333,57.8836944444444,5.5,21.1444778442383,19.567928314209,18.8801689147949,18.5367679595947,18.3870296478271,2.2,-2.43,4866,-292.9
259.907125,57.8218055555556,5.8,21.328498840332,19.688814163208,18.9909820556641,18.6657619476318,18.4694557189941,3,-1.26,6823,-297
259.907125,57.8218055555556,2.7,21.328498840332,19.688814163208,18.9909820556641,18.6657619476318,18.4694557189941,1,-1.57,4531,-295.3
259.907125,57.8218055555556,4.3,21.328498840332,19.688814163208,18.9909820556641,18.6657619476318,18.4694557189941,1.8,-2.22,4736,-294.9
259.442333333333,57.7060833333333,9.3,20.2560348510742,18.4642524719238,17.627836227417,17.2556552886963,17.0186233520508,1.3,-2.69,4624,-300
259.442333333333,57.7060833333333,5.1,20.2560348510742,18.4642524719238,17.627836227417,17.2556552886963,17.0186233520508,1.1,-2.26,4517,-298.3
259.442333333333,57.7060833333333,12,20.2560348510742,18.4642524719238,17.627836227417,17.2556552886963,17.0186233520508,0.8,-2.5,4670,-298.8
259.442333333333,57.7060833333333,8.5,20.2560348510742,18.4642524719238,17.627836227417,17.2556552886963,17.0186233520508,0.9,-2.33,4591,-299.5
259.442333333333,57.7060833333333,1.6,20.2560348510742,18.4642524719238,17.627836227417,17.2556552886963,17.0186233520508,1.1,-1.57,4663,-298.2
259.442333333333,57.7060833333333,10.6,20.2560348510742,18.4642524719238,17.627836227417,17.2556552886963,17.0186233520508,0.9,-2.45,4604,-299.6
259.442333333333,57.7060833333333,15.6,20.2560348510742,18.4642524719238,17.627836227417,17.2556552886963,17.0186233520508,0.8,-2.62,4549,-299.2
258.730875,57.6222222222222,2.6,21.6787586212158,20.552661895752,20.0101737976074,19.8063507080078,19.8712635040283,4.6,-1.22,5285,-180.6
258.7795,57.6273611111111,7,20.2603530883789,18.9854488372803,18.5011863708496,18.3452949523926,18.2787437438965,4.1,-0.85,5465,-83.6
258.7795,57.6273611111111,2.2,20.2603530883789,18.9854488372803,18.5011863708496,18.3452949523926,18.2787437438965,4.8,-0.3,5974,-85.4
258.7795,57.6273611111111,5.6,20.2603530883789,18.9854488372803,18.5011863708496,18.3452949523926,18.2787437438965,4,-0.59,5289,-83.9
258.88575,57.627,6.4,20.4045467376709,18.9502182006836,18.3683471679688,18.1527538299561,18.0555953979492,5.2,-0.68,5526,-99.3
258.88575,57.627,2.9,20.4045467376709,18.9502182006836,18.3683471679688,18.1527538299561,18.0555953979492,5.1,0.17,5650,-99.7
258.88575,57.627,7.2,20.4045467376709,18.9502182006836,18.3683471679688,18.1527538299561,18.0555953979492,4.8,-0.14,5352,-100
258.938458333333,57.57,15,19.2275733947754,17.4910831451416,16.8430213928223,16.6258106231689,16.5312690734863,4.7,0.14,5473,-64.7
258.938458333333,57.57,12.2,19.2275733947754,17.4910831451416,16.8430213928223,16.6258106231689,16.5312690734863,4.8,0.15,5420,-64.5
258.927708333333,57.5461388888889,24.7,17.9994640350342,16.4876289367676,15.8644008636475,15.6524906158447,15.5300960540771,4.7,-0.6,5265,-83.4
258.927708333333,57.5461388888889,18.5,17.9994640350342,16.4876289367676,15.8644008636475,15.6524906158447,15.5300960540771,4.8,-0.49,5304,-83.6
258.927708333333,57.5461388888889,38.8,17.9994640350342,16.4876289367676,15.8644008636475,15.6524906158447,15.5300960540771,5,-0.39,5393,-83.6
259.014833333333,57.6098055555556,23.2,18.7583446502686,16.9438228607178,16.203275680542,15.9424629211426,15.7918872833252,4.9,-0.05,5303,0
259.014833333333,57.6098055555556,18.9,18.7583446502686,16.9438228607178,16.203275680542,15.9424629211426,15.7918872833252,5,-0.01,5299,-0.3
258.914625,57.5215555555556,3.7,20.3510246276855,19.1241092681885,18.6530017852783,18.5028686523438,18.4870491027832,4.8,-0.6,6038,-111.4
258.914625,57.5215555555556,1.7,20.3510246276855,19.1241092681885,18.6530017852783,18.5028686523438,18.4870491027832,4.5,-0.07,5795,-112.5
258.942291666667,57.5890277777778,7.9,19.8896789550781,18.462194442749,17.8868541717529,17.667366027832,17.5464553833008,4.6,-0.66,5310,-85.1
258.942291666667,57.5890277777778,5,19.8896789550781,18.462194442749,17.8868541717529,17.667366027832,17.5464553833008,4.7,-0.35,5436,-85.2
258.974666666667,57.6145833333333,8,20.6184310913086,18.6732292175293,17.8414611816406,17.5364551544189,17.3274002075195,4.7,-0.9,4966,-89.6
258.974666666667,57.6145833333333,5.5,20.6184310913086,18.6732292175293,17.8414611816406,17.5364551544189,17.3274002075195,5.3,-0.16,5028,-89
259.040375,57.5129166666667,7.1,19.5011024475098,18.4923763275146,18.0400199890137,17.8839454650879,17.7918567657471,4.2,-1.66,5409,-214.8
259.040375,57.5129166666667,6.4,19.5011024475098,18.4923763275146,18.0400199890137,17.8839454650879,17.7918567657471,3.9,-1.49,5346,-215.6
259.0635,57.4848333333333,2.5,20.708776473999,19.5672092437744,19.0321426391602,18.8204460144043,18.7069129943848,4.5,-1.57,5136,-238.4
259.0635,57.4848333333333,3.6,20.708776473999,19.5672092437744,19.0321426391602,18.8204460144043,18.7069129943848,5,-0.46,5590,-241.2
258.959083333333,57.5364444444444,14.5,19.1670207977295,17.5843486785889,17.0100994110107,16.8471546173096,16.7640018463135,4.4,0.05,5482,-61.9
258.959083333333,57.5364444444444,9.3,19.1670207977295,17.5843486785889,17.0100994110107,16.8471546173096,16.7640018463135,4.5,0.23,5471,-62.2
258.959083333333,57.5364444444444,20.1,19.1670207977295,17.5843486785889,17.0100994110107,16.8471546173096,16.7640018463135,4.7,0.22,5589,-62.8
259.138416666667,57.3164166666667,2.6,19.8597927093506,19.555004119873,18.9582347869873,18.6031284332275,18.4043350219727,4.6,-1.8,4466,-302.1
259.138416666667,57.3164166666667,0.9,19.8597927093506,19.555004119873,18.9582347869873,18.6031284332275,18.4043350219727,5,0.43,4530,-302.3
259.120875,57.4645277777778,48.4,17.1918315887451,15.6831531524658,15.0542459487915,14.9159393310547,14.8307628631592,4.7,0.02,5513,3.4
259.120875,57.4645277777778,40.2,17.1918315887451,15.6831531524658,15.0542459487915,14.9159393310547,14.8307628631592,4.9,0.09,5592,2.4
259.120875,57.4645277777778,56.6,17.1918315887451,15.6831531524658,15.0542459487915,14.9159393310547,14.8307628631592,4.9,0.09,5587,2.6
259.262375,57.3566666666667,8.7,19.9510478973389,18.4830703735352,17.8470783233643,17.6127681732178,17.440486907959,2.9,-0.93,5070,-198.8
259.262375,57.3566666666667,3.8,19.9510478973389,18.4830703735352,17.8470783233643,17.6127681732178,17.440486907959,1.7,-0.61,4899,-199.1
259.262375,57.3566666666667,8.1,19.9510478973389,18.4830703735352,17.8470783233643,17.6127681732178,17.440486907959,2.9,-0.55,5221,-199.3
260.26875,57.8466111111111,0.8,21.4328479766846,20.2355270385742,19.6218185424805,19.3387699127197,19.2063751220703,1.6,-0.02,5374,-299
260.26875,57.8466111111111,2.5,21.4328479766846,20.2355270385742,19.6218185424805,19.3387699127197,19.2063751220703,4.8,-1.09,6151,-290.5
260.26875,57.8466111111111,2.9,21.4328479766846,20.2355270385742,19.6218185424805,19.3387699127197,19.2063751220703,3.3,-1.17,5757,-301
260.31075,57.8705277777778,3.4,20.6888122558594,18.9447288513184,18.1864757537842,17.8593559265137,17.6947631835938,1,-1.8,4565,-287.9
260.31075,57.8705277777778,3.6,20.6888122558594,18.9447288513184,18.1864757537842,17.8593559265137,17.6947631835938,1.1,-1.67,4854,-286
260.31075,57.8705277777778,6.7,20.6888122558594,18.9447288513184,18.1864757537842,17.8593559265137,17.6947631835938,1.1,-1.89,4770,-286.6
260.31075,57.8705277777778,8.2,20.6888122558594,18.9447288513184,18.1864757537842,17.8593559265137,17.6947631835938,1.7,-1.81,4828,-286.7
260.257375,57.8331666666667,1,21.2852668762207,19.9490642547607,19.318811416626,18.9939880371094,18.8447856903076,1.5,-0.19,5091,-285.2
260.257375,57.8331666666667,3.2,21.2852668762207,19.9490642547607,19.318811416626,18.9939880371094,18.8447856903076,1.3,-2.22,4613,-288.5
260.155125,57.8579722222222,2.3,21.4743709564209,20.0828990936279,19.4939289093018,19.2436065673828,19.1730251312256,1.5,-0.98,5565,-306.3
260.282708333333,57.81175,18,18.7937812805176,17.0151615142822,16.2677669525146,15.9348840713501,15.7799320220947,1.6,-1.55,4832,-200.7
260.282708333333,57.81175,18.7,18.7937812805176,17.0151615142822,16.2677669525146,15.9348840713501,15.7799320220947,1.7,-1.55,4853,-200.4
260.163416666667,57.8763333333333,2.9,21.1949558258057,19.401294708252,18.6940250396729,18.4026527404785,18.2446041107178,1.5,-2.07,4547,-292.3
260.163416666667,57.8763333333333,2.1,21.1949558258057,19.401294708252,18.6940250396729,18.4026527404785,18.2446041107178,1.4,-1.52,4949,-294.1
260.163416666667,57.8763333333333,7.5,21.1949558258057,19.401294708252,18.6940250396729,18.4026527404785,18.2446041107178,1.9,-1.9,4953,-293.1
259.929958333333,57.8763055555556,4,20.6854972839355,19.2292175292969,18.5633182525635,18.2697563171387,18.1037006378174,1.5,-2.73,4823,-274.8
259.929958333333,57.8763055555556,3.6,20.6854972839355,19.2292175292969,18.5633182525635,18.2697563171387,18.1037006378174,1.8,-2.33,5222,-284.2
259.929958333333,57.8763055555556,5.8,20.6854972839355,19.2292175292969,18.5633182525635,18.2697563171387,18.1037006378174,3,-2.16,5507,-289.9
259.929958333333,57.8763055555556,6.2,20.6854972839355,19.2292175292969,18.5633182525635,18.2697563171387,18.1037006378174,2.1,-2.31,5039,-290.2
259.929958333333,57.8763055555556,9.6,20.6854972839355,19.2292175292969,18.5633182525635,18.2697563171387,18.1037006378174,2.7,-2.24,5541,-285.3
259.929958333333,57.8763055555556,7.2,20.6854972839355,19.2292175292969,18.5633182525635,18.2697563171387,18.1037006378174,2.5,-2,5202,-285.1
259.929958333333,57.8763055555556,5.9,20.6854972839355,19.2292175292969,18.5633182525635,18.2697563171387,18.1037006378174,1.6,-2.36,4771,-285.3
259.929958333333,57.8763055555556,4.9,20.6854972839355,19.2292175292969,18.5633182525635,18.2697563171387,18.1037006378174,2.8,-1.89,5213,-284.5
259.929958333333,57.8763055555556,4.7,20.6854972839355,19.2292175292969,18.5633182525635,18.2697563171387,18.1037006378174,2.2,-1.87,5346,-288.4
260.163458333333,57.9574166666667,5,20.6657962799072,19.1835536956787,18.4777755737305,18.1604976654053,17.9921035766602,1.6,-2.72,5187,-276.7
260.163458333333,57.9574166666667,4.5,20.6657962799072,19.1835536956787,18.4777755737305,18.1604976654053,17.9921035766602,2.5,-2.54,4952,-274.8
260.2005,57.9156944444444,5.5,20.7315196990967,19.0586414337158,18.3501472473145,17.9887733459473,17.8270626068115,1.3,-2.5,4565,-289.7
260.2005,57.9156944444444,3.4,20.7315196990967,19.0586414337158,18.3501472473145,17.9887733459473,17.8270626068115,3.6,-0.82,6414,-289.9
260.043208333333,57.8868055555556,4.1,20.9312343597412,19.1941509246826,18.4790687561035,18.1188812255859,17.9586486816406,1.2,-2.12,4645,-299.4
260.043208333333,57.8868055555556,4.1,20.9312343597412,19.1941509246826,18.4790687561035,18.1188812255859,17.9586486816406,1.1,-1.7,4995,-300.9
259.934833333333,58.0161944444444,1.2,21.4395332336426,20.0556888580322,19.4453563690186,19.1548595428467,19.0343246459961,1.6,-1.22,4817,-287
259.934833333333,58.0161944444444,2,21.4395332336426,20.0556888580322,19.4453563690186,19.1548595428467,19.0343246459961,1.7,-1.46,5305,-286.9
259.784666666667,57.9640555555556,6.5,20.2692432403564,18.8466949462891,18.1865406036377,17.8867435455322,17.7812576293945,1.4,-2.32,5070,-294
259.784666666667,57.9640555555556,7.5,20.2692432403564,18.8466949462891,18.1865406036377,17.8867435455322,17.7812576293945,1.6,-2.72,4807,-293.5
259.799416666667,57.9077777777778,5.1,20.4525623321533,19.1262607574463,18.4986095428467,18.2483997344971,18.0973033905029,1.5,-2.08,4855,-296.9
259.799416666667,57.9077777777778,6.8,20.4525623321533,19.1262607574463,18.4986095428467,18.2483997344971,18.0973033905029,1.2,-2.32,4893,-296.2
259.331041666667,57.9037777777778,5.2,20.4942035675049,19.1624202728271,18.6153888702393,18.4133262634277,18.2726364135742,4.7,-1.13,5198,-71.7
259.331041666667,57.9037777777778,8.2,20.4942035675049,19.1624202728271,18.6153888702393,18.4133262634277,18.2726364135742,5.1,-1.22,5461,-71.9
258.719333333333,58.0222222222222,2.9,22.1794357299805,20.4140663146973,19.6966972351074,19.3725109100342,19.2533092498779,4.9,-1.58,5296,-172.7
258.719333333333,58.0222222222222,5.5,22.1794357299805,20.4140663146973,19.6966972351074,19.3725109100342,19.2533092498779,4.3,-2.47,5078,-174.5
259.390208333333,57.6838888888889,5.3,21.1373958587646,19.8104858398438,19.1799163818359,18.8655910491943,18.813871383667,1.6,-2.45,5548,-295.6
259.390208333333,57.6838888888889,2.7,21.1373958587646,19.8104858398438,19.1799163818359,18.8655910491943,18.813871383667,1.9,-1.91,5131,-298.1
259.390208333333,57.6838888888889,6.5,21.1373958587646,19.8104858398438,19.1799163818359,18.8655910491943,18.813871383667,1.8,-2.17,5481,-296.1
259.390208333333,57.6838888888889,4.3,21.1373958587646,19.8104858398438,19.1799163818359,18.8655910491943,18.813871383667,2.4,-1.92,6297,-298.6
260.129166666667,57.1349444444444,10.8,19.4028186798096,18.2177429199219,17.7613315582275,17.6090450286865,17.5324478149414,4,-0.5,5704,-133.6
260.292041666667,57.0918333333333,1.6,21.072135925293,19.8427257537842,19.3626594543457,19.1250076293945,19.1006412506104,4,-0.33,5191,-84.6
260.283333333333,57.3436111111111,23.9,18.7037887573242,17.1206321716309,16.4200439453125,16.1239738464355,15.9666776657104,2.2,-1.22,4971,-240.3
260.645125,57.0736666666667,27.9,18.565544128418,16.7031841278076,16.000373840332,15.7325668334961,15.6114225387573,4,0,5167,-78.7
260.537041666667,57.1551944444444,23.4,19.0298252105713,17.165412902832,16.4657688140869,16.1930446624756,16.062671661377,4.9,0.15,5294,-23.7
260.664958333333,57.1371944444444,3.6,20.5763092041016,19.3897895812988,18.8293781280518,18.5720520019531,18.4541397094727,1.5,-2.27,4649,-214.1
260.243708333333,57.8506666666667,1.2,21.7141170501709,20.339807510376,19.795051574707,19.4736518859863,19.3514385223389,1.4,-1.22,4897,-281.9
260.246625,57.7948055555556,3.3,21.0422973632813,19.6333179473877,19.0107326507568,18.7086715698242,18.5292148590088,1,-2.31,4653,-296.2
260.246625,57.7948055555556,3.2,21.0422973632813,19.6333179473877,19.0107326507568,18.7086715698242,18.5292148590088,1,-2.59,4528,-296
260.281875,57.8716944444444,0.8,21.5360431671143,20.2526683807373,19.8232727050781,19.6608047485352,19.587474822998,2.2,-0.94,5189,-293
260.281875,57.8716944444444,3.2,21.5360431671143,20.2526683807373,19.8232727050781,19.6608047485352,19.587474822998,1.4,-2.12,5131,-293.3
260.281875,57.8716944444444,2.2,21.5360431671143,20.2526683807373,19.8232727050781,19.6608047485352,19.587474822998,2.1,-1.56,5415,-296.4
260.081791666667,57.9006111111111,2.2,21.4053363800049,19.8109550476074,19.1785011291504,18.8701972961426,18.6611232757568,2.3,-1.77,4493,-297.3
260.053875,57.9008333333333,2.4,21.3145961761475,19.7785301208496,19.151195526123,18.8142242431641,18.6382656097412,1.1,-1.62,4656,-286.7
260.053875,57.9008333333333,3.9,21.3145961761475,19.7785301208496,19.151195526123,18.8142242431641,18.6382656097412,1.4,-1.73,4878,-290.2
260.045208333333,57.8826388888889,3,21.3661346435547,19.7779388427734,19.151927947998,18.8416137695313,18.7546310424805,1.6,-1.53,5045,-278.9
260.045208333333,57.8826388888889,2.5,21.3661346435547,19.7779388427734,19.151927947998,18.8416137695313,18.7546310424805,3,-1.33,5561,-281.5
260.023625,57.8843611111111,3.2,21.4713249206543,19.6780548095703,18.9992122650146,18.6774406433105,18.4667339324951,1.5,-1.53,4755,-292.2
260.023625,57.8843611111111,3.6,21.4713249206543,19.6780548095703,18.9992122650146,18.6774406433105,18.4667339324951,1.5,-1.74,4773,-292.8
260.023625,57.8843611111111,4.2,21.4713249206543,19.6780548095703,18.9992122650146,18.6774406433105,18.4667339324951,2.1,-0.78,5471,-292.9
259.739958333333,57.9039444444444,12.4,20.3494567871094,18.2781105041504,17.340368270874,16.9356327056885,16.7152862548828,1.3,-2.22,4549,-278.3
259.739958333333,57.9039444444444,3.1,20.3494567871094,18.2781105041504,17.340368270874,16.9356327056885,16.7152862548828,1.3,-2.05,4449,-280.1
259.929833333333,57.8836666666667,1.9,21.8279991149902,20.3384895324707,19.6554431915283,19.4099864959717,19.2944812774658,1.8,-1.89,4609,-289.3
259.037333333333,58.2359444444444,13.7,19.8281021118164,18.3454418182373,17.7834949493408,17.5408058166504,17.3689765930176,4.2,-0.8,5275,-42
259.342666666667,58.1237222222222,13.5,20.4210357666016,18.3590431213379,17.5064716339111,17.1336841583252,16.9285221099854,1.4,-2.47,4673,-285
259.342666666667,58.1237222222222,7.1,20.4210357666016,18.3590431213379,17.5064716339111,17.1336841583252,16.9285221099854,2.6,-2.21,4895,-286.4
259.342666666667,58.1237222222222,13.3,20.4210357666016,18.3590431213379,17.5064716339111,17.1336841583252,16.9285221099854,1.4,-2.34,4640,-285.8
259.342666666667,58.1237222222222,13.3,20.4210357666016,18.3590431213379,17.5064716339111,17.1336841583252,16.9285221099854,1.5,-2.25,4681,-285.6
259.342666666667,58.1237222222222,15,20.4210357666016,18.3590431213379,17.5064716339111,17.1336841583252,16.9285221099854,1.3,-2.33,4595,-286.2
259.342666666667,58.1237222222222,11.9,20.4210357666016,18.3590431213379,17.5064716339111,17.1336841583252,16.9285221099854,1.5,-2.23,4666,-285.3
259.342666666667,58.1237222222222,11.7,20.4210357666016,18.3590431213379,17.5064716339111,17.1336841583252,16.9285221099854,1.6,-2.41,4648,-285.7
259.342666666667,58.1237222222222,7.2,20.4210357666016,18.3590431213379,17.5064716339111,17.1336841583252,16.9285221099854,1.7,-2.2,4646,-286.3
259.441958333333,58.2230277777778,17.3,20.8940505981445,18.2280330657959,16.7786903381348,16.0299243927002,15.6114358901978,5.2,-1.35,4325,20.3
259.308791666667,58.1801388888889,5,21.3520259857178,19.8835830688477,19.2615947723389,18.9554443359375,18.9313182830811,2.3,-2.53,5103,-282.5
259.308791666667,58.1801388888889,1.8,21.3520259857178,19.8835830688477,19.2615947723389,18.9554443359375,18.9313182830811,2.2,-1.42,5417,-282.7
259.308791666667,58.1801388888889,2.7,21.3520259857178,19.8835830688477,19.2615947723389,18.9554443359375,18.9313182830811,2.7,-1.41,5652,-282.4
259.308791666667,58.1801388888889,3.7,21.3520259857178,19.8835830688477,19.2615947723389,18.9554443359375,18.9313182830811,1.2,-2.01,4756,-284.9
259.308791666667,58.1801388888889,2.4,21.3520259857178,19.8835830688477,19.2615947723389,18.9554443359375,18.9313182830811,1.2,-1.6,4816,-283.2
259.308791666667,58.1801388888889,3.6,21.3520259857178,19.8835830688477,19.2615947723389,18.9554443359375,18.9313182830811,1.8,-2.04,4773,-284.8
259.777083333333,58.4146388888889,10.4,20.3094272613525,18.7688903808594,18.1707286834717,17.8962898254395,17.6938953399658,2.9,-1.32,5128,-203.9
259.749333333333,58.1081388888889,6.1,20.8494644165039,19.3973770141602,18.7102108001709,18.4125328063965,18.2220001220703,1.1,-3.09,4510,-286.7
259.749333333333,58.1081388888889,2.8,20.8494644165039,19.3973770141602,18.7102108001709,18.4125328063965,18.2220001220703,2.1,-1.71,5499,-289.5
259.749333333333,58.1081388888889,3.9,20.8494644165039,19.3973770141602,18.7102108001709,18.4125328063965,18.2220001220703,1.8,-2.52,4810,-286.7
259.749333333333,58.1081388888889,4.2,20.8494644165039,19.3973770141602,18.7102108001709,18.4125328063965,18.2220001220703,1.7,-2.54,4838,-287.4
259.749333333333,58.1081388888889,5.9,20.8494644165039,19.3973770141602,18.7102108001709,18.4125328063965,18.2220001220703,1.1,-2.41,4742,-286.8
259.676,57.9861111111111,19.4,20.2695903778076,17.8156414031982,16.7429313659668,16.2845287322998,16.0358047485352,1,-2.11,4450,-289.2
259.676,57.9861111111111,15.8,20.2695903778076,17.8156414031982,16.7429313659668,16.2845287322998,16.0358047485352,0.8,-2.21,4397,-287.6
259.676,57.9861111111111,12.4,20.2695903778076,17.8156414031982,16.7429313659668,16.2845287322998,16.0358047485352,0.8,-2.04,4511,-288.1
259.676,57.9861111111111,21.4,20.2695903778076,17.8156414031982,16.7429313659668,16.2845287322998,16.0358047485352,0.8,-2.11,4442,-290.4
259.676,57.9861111111111,20.7,20.2695903778076,17.8156414031982,16.7429313659668,16.2845287322998,16.0358047485352,0.8,-2.02,4482,-290.5
259.676,57.9861111111111,16.2,20.2695903778076,17.8156414031982,16.7429313659668,16.2845287322998,16.0358047485352,0.9,-2.01,4504,-290.9
259.676,57.9861111111111,12.8,20.2695903778076,17.8156414031982,16.7429313659668,16.2845287322998,16.0358047485352,1,-2.09,4377,-290.8
259.79225,58.1351666666667,5.1,21.3205966949463,19.7243270874023,19.0543956756592,18.75710105896,18.5655097961426,1.9,-2.42,4777,-294.9
259.79225,58.1351666666667,2.3,21.3205966949463,19.7243270874023,19.0543956756592,18.75710105896,18.5655097961426,0.9,-1.83,4522,-297.5
259.79225,58.1351666666667,4.2,21.3205966949463,19.7243270874023,19.0543956756592,18.75710105896,18.5655097961426,1,-1.7,4809,-297.3
259.79225,58.1351666666667,5.6,21.3205966949463,19.7243270874023,19.0543956756592,18.75710105896,18.5655097961426,1.2,-1.83,4948,-295.9
259.79225,58.1351666666667,3.5,21.3205966949463,19.7243270874023,19.0543956756592,18.75710105896,18.5655097961426,1.7,-2.1,4725,-297.1
259.904541666667,58.0889166666667,4.6,20.9812145233154,19.4576282501221,18.7179985046387,18.3848724365234,18.2351741790771,2.2,-1.83,5156,-283.8
259.840458333333,58.01125,8.9,20.6252708435059,18.8017272949219,17.9995040893555,17.6682186126709,17.4736976623535,1,-1.97,4766,-271.8
259.9545,58.0755555555556,9.6,20.7989635467529,18.5535850524902,17.5737552642822,17.1385269165039,16.9386329650879,0.9,-1.54,4435,-296.8
260.274166666667,58.0819166666667,3.8,20.7738342285156,19.3964023590088,18.7782039642334,18.5360355377197,18.3808517456055,1.4,-2.67,4766,-293.4
259.932666666667,58.3784166666667,0.4,22.3775501251221,20.4925136566162,19.4686470031738,19.033166885376,18.8372745513916,4.1,0.83,4690,-84.8
260.270125,58.0336388888889,7.8,20.6689128875732,18.6503620147705,17.7927913665771,17.4413814544678,17.2458152770996,1,-1.75,4609,-294.7
260.270125,58.0336388888889,9.5,20.6689128875732,18.6503620147705,17.7927913665771,17.4413814544678,17.2458152770996,1.3,-1.92,4669,-294.9
260.270125,58.0336388888889,11.5,20.6689128875732,18.6503620147705,17.7927913665771,17.4413814544678,17.2458152770996,1.1,-1.77,4691,-295.2
260.270125,58.0336388888889,11.8,20.6689128875732,18.6503620147705,17.7927913665771,17.4413814544678,17.2458152770996,1.1,-1.79,4687,-294.9
260.270125,58.0336388888889,12.3,20.6689128875732,18.6503620147705,17.7927913665771,17.4413814544678,17.2458152770996,1.2,-1.92,4657,-295.5
260.48475,58.7217222222222,21.2,19.191125869751,16.8045635223389,15.8523063659668,15.5368947982788,15.3812379837036,5.1,0.47,4964,-25.9
260.389625,58.8500555555556,7.7,21.0822486877441,19.39670753479,18.6586246490479,18.4064445495605,18.299129486084,5.2,-0.61,5097,-143.8
